time,"Altitude (GPS) (m)","Average fuel consumption (L/100km)","Average fuel consumption (Today) (L/100km)","Average fuel consumption (total) (L/100km)","Average fuel consumption (Week) (L/100km)","Average fuel consumption 10 sec (L/100km)","Average speed (km/h)","Average speed (GPS) (km/h)","B16DT Throttle position (%)","Calculated engine load value (%)","Calculated instant fuel consumption (L/100km)","Calculated instant fuel rate (L/h)","Distance travelled (km)","Distance travelled (Today) (km)","Distance travelled (total) (km)","Distance travelled (Week) (km)","Engine Fuel Rate (kg/hour)","Engine RPM (rpm)","Engine RPM x1000 (rpm)","Fuel used (L)","Fuel used (Today) (L)","Fuel used (total) (L)","Fuel used (Week) (L)","Fuel used price (€)","Fuel used price (Today) (€)","Fuel used price (total) (€)","Fuel used price (Week) (€)","Instant engine power (based on fuel consumption) (kW)","Speed (GPS) (km/h)","Vehicle acceleration (m/s²)","Vehicle Fuel Rate (kg/hour)","Vehicle speed (km/h)",Latitude,Longtitude,
15:12:34.216,46.4,6.3,6.073,5.3003,6.684,6.18,83,86.2,95.3,95,12.3,15.1,2.3,21.8,349.3,53.6,12.528,1905,1.9,0.144,1.322,18.515,3.58,0.22,1.98,27.77,5.37,49,105,0.6,12.528,107,35.31716655312129,25.12843056320833,
15:12:34.288,46.4,6.3,6.073,5.3003,6.684,6.18,83.1,86.2,95.3,95,13.9,15.1,2.3,21.8,349.3,53.6,12.528,1905,1.9,0.144,1.322,18.515,3.58,0.22,1.98,27.77,5.37,49,105,0.61,12.528,108,35.31716655312129,25.12843056320833,
15:12:34.325,46.4,6.3,6.073,5.3003,6.684,6.18,83.1,86.2,95.3,95,13.9,15.1,2.3,21.8,349.3,53.6,12.528,1905,1.9,0.144,1.322,18.515,3.58,0.22,1.98,27.77,5.37,49,105,0.61,12.528,108,35.31716655312129,25.12843056320833,
15:12:34.369,46.4,6.3,6.079,5.3006,6.686,6.18,83.1,86.2,95.3,95,13.9,15.1,2.3,21.8,349.3,53.6,12.528,1905,1.9,0.146,1.324,18.517,3.582,0.22,1.99,27.77,5.37,49,105,0.61,12.528,108,35.31716655312129,25.12843056320833,
15:12:34.433,46.4,6.3,6.079,5.3006,6.686,6.18,83.1,86.3,95.3,95,13.9,15.1,2.3,21.8,349.3,53.6,12.528,1905,1.9,0.146,1.324,18.517,3.582,0.22,1.99,27.77,5.37,49,105,0.61,12.528,108,35.31716655312129,25.12843056320833,
15:12:34.524,46.4,6.3,6.079,5.3006,6.686,6.18,83.1,86.3,95.3,95,13.9,15.1,2.3,21.8,349.3,53.6,12.528,1905,1.9,0.146,1.324,18.517,3.582,0.22,1.99,27.77,5.37,49,105,0.61,12.528,108,35.31716655312129,25.12843056320833,
15:12:34.543,46.4,6.3,6.079,5.3006,6.686,6.18,83.1,86.3,95.3,95,13.9,15.1,2.3,21.8,349.3,53.6,12.528,1905,1.9,0.146,1.324,18.517,3.582,0.22,1.99,27.77,5.37,49,105,0.61,12.528,108,35.31716655312129,25.12843056320833,
15:12:34.653,46.4,6.3,6.079,5.3006,6.686,6.18,83.1,86.3,95.3,95,13.9,15.1,2.3,21.8,349.3,53.6,12.528,1905,1.9,0.146,1.324,18.517,3.582,0.22,1.99,27.77,5.37,49,105,0.61,12.528,108,35.31716655312129,25.12843056320833,
15:12:34.674,46.4,6.3,6.079,5.3006,6.686,6.18,83.1,86.3,95.3,95,13.9,15.1,2.3,21.8,349.3,53.6,12.528,1905,1.9,0.146,1.324,18.517,3.582,0.22,1.99,27.77,5.37,49,105,0.61,12.528,108,35.31716655312129,25.12843056320833,
15:12:34.730,46.4,6.3,6.079,5.3006,6.686,6.18,83.1,86.3,95.3,95,13.9,15.1,2.3,21.8,349.3,53.6,12.528,1936,1.9,0.146,1.324,18.517,3.582,0.22,1.99,27.77,5.37,49,105,0.61,12.528,108,35.31716655312129,25.12843056320833,
15:12:34.765,46.4,6.3,6.079,5.3006,6.686,6.18,83.1,86.3,95.3,95,13.9,15.1,2.3,21.8,349.3,53.6,12.528,1936,1.9,0.146,1.324,18.517,3.582,0.22,1.99,27.77,5.37,49,105,0.61,12.528,108,35.31716655312129,25.12843056320833,
15:12:34.830,46.4,6.3,6.079,5.3006,6.686,6.18,83.2,86.3,95.3,95,13.8,15.1,2.3,21.8,349.3,53.6,12.528,1936,1.9,0.146,1.324,18.517,3.582,0.22,1.99,27.77,5.37,49,105,0.58,12.528,109,35.31716655312129,25.12843056320833,
15:12:34.877,46.4,6.3,6.079,5.3006,6.686,6.18,83.2,86.3,95.3,95,13.8,15.1,2.3,21.8,349.3,53.6,12.528,1936,1.9,0.146,1.324,18.517,3.582,0.22,1.99,27.77,5.37,49,105,0.58,12.528,109,35.31716655312129,25.12843056320833,
15:12:34.887,46.4,6.4,6.085,5.301,6.688,6.18,83.2,86.3,95.3,95,13.8,15.5,2.3,21.8,349.3,53.6,12.888,1936,1.9,0.148,1.326,18.519,3.584,0.22,1.99,27.78,5.38,50.4,105,0.58,12.888,109,35.31716655312129,25.12843056320833,
15:12:34.987,47.8,6.4,6.085,5.301,6.688,6.18,83.2,86.4,95.3,95,13.8,15.5,2.3,21.8,349.3,53.6,12.888,1936,1.9,0.148,1.326,18.519,3.584,0.22,1.99,27.78,5.38,50.4,107,0.58,12.888,109,35.31716655312129,25.12843056320833,
15:12:35.001,47.8,6.4,6.085,5.301,6.688,6.18,83.2,86.4,95.3,95,13.8,15.5,2.3,21.8,349.3,53.6,12.888,1936,1.9,0.148,1.326,18.519,3.584,0.22,1.99,27.78,5.38,50.4,107,0.58,12.888,109,35.31716655312129,25.12843056320833,
15:12:35.015,47.8,6.4,6.085,5.301,6.688,6.18,83.2,86.4,95.3,95,13.8,15.5,2.3,21.8,349.3,53.6,12.888,1936,1.9,0.148,1.326,18.519,3.584,0.22,1.99,27.78,5.38,50.4,107,0.58,12.888,109,35.31718207981332,25.128759503546785,
15:12:35.097,47.8,6.4,6.085,5.301,6.688,6.18,83.2,86.4,95.3,95,13.8,15.5,2.3,21.8,349.3,53.6,12.888,1936,1.9,0.148,1.326,18.519,3.584,0.22,1.99,27.78,5.38,50.4,107,0.58,12.888,109,35.31718207981332,25.128759503546785,
15:12:35.152,47.8,6.4,6.085,5.301,6.688,6.18,83.2,86.4,95.3,95,13.8,15.5,2.3,21.8,349.3,53.6,12.888,1936,1.9,0.148,1.326,18.519,3.584,0.22,1.99,27.78,5.38,50.4,107,0.58,12.888,109,35.317163039021914,25.128743579048752,
15:12:35.207,47.8,6.4,6.085,5.301,6.688,6.18,83.2,86.4,95.3,95,13.8,15.5,2.3,21.8,349.3,53.6,12.888,1936,1.9,0.148,1.326,18.519,3.584,0.22,1.99,27.78,5.38,50.4,107,0.58,12.888,109,35.317163039021914,25.128743579048752,
15:12:35.238,47.8,6.4,6.085,5.301,6.688,6.18,83.2,86.4,95.3,95,13.8,15.5,2.3,21.8,349.3,53.6,12.888,1944,1.9,0.148,1.326,18.519,3.584,0.22,1.99,27.78,5.38,50.4,107,0.58,12.888,109,35.317163039021914,25.128743579048752,
15:12:35.303,47.8,6.4,6.085,5.301,6.688,6.18,83.4,86.4,95.3,95,14.1,15.5,2.3,21.8,349.4,53.6,12.888,1944,1.9,0.148,1.326,18.519,3.584,0.22,1.99,27.78,5.38,50.4,107,0.57,12.888,110,35.317163039021914,25.128743579048752,
15:12:35.316,47.8,6.4,6.085,5.301,6.688,6.18,83.4,86.4,95.3,95,14.1,15.5,2.3,21.8,349.4,53.6,12.888,1944,1.9,0.148,1.326,18.519,3.584,0.22,1.99,27.78,5.38,50.4,107,0.57,12.888,110,35.317163039021914,25.128743579048752,
15:12:35.360,47.8,6.4,6.09,5.3014,6.69,6.19,83.4,86.4,95.3,95,14.1,15.5,2.3,21.8,349.4,53.6,12.888,1944,1.9,0.15,1.328,18.521,3.586,0.23,1.99,27.78,5.38,50.4,107,0.57,12.888,110,35.317163039021914,25.128743579048752,
15:12:35.424,47.8,6.4,6.09,5.3014,6.69,6.19,83.4,86.5,95.3,95,14.1,15.5,2.3,21.8,349.4,53.6,12.888,1944,1.9,0.15,1.328,18.521,3.586,0.23,1.99,27.78,5.38,50.4,107,0.57,12.888,110,35.317163039021914,25.128743579048752,
15:12:35.481,47.8,6.4,6.09,5.3014,6.69,6.19,83.4,86.5,95.3,95,14.1,15.5,2.3,21.8,349.4,53.6,12.888,1944,1.9,0.15,1.328,18.521,3.586,0.23,1.99,27.78,5.38,50.4,107,0.57,12.888,110,35.317163039021914,25.128743579048752,
15:12:35.535,47.8,6.4,6.09,5.3014,6.69,6.19,83.4,86.5,95.3,95,14.1,15.5,2.3,21.8,349.4,53.6,12.888,1944,1.9,0.15,1.328,18.521,3.586,0.23,1.99,27.78,5.38,50.4,107,0.57,12.888,110,35.317163039021914,25.128743579048752,
15:12:35.601,47.8,6.4,6.09,5.3014,6.69,6.19,83.4,86.5,95.3,69,14.1,15.5,2.3,21.8,349.4,53.6,12.888,1944,1.9,0.15,1.328,18.521,3.586,0.23,1.99,27.78,5.38,50.4,107,0.57,12.888,110,35.317163039021914,25.128743579048752,
15:12:35.643,47.8,6.4,6.09,5.3014,6.69,6.19,83.4,86.5,95.3,69,14.1,15.5,2.3,21.8,349.4,53.6,12.888,1944,1.9,0.15,1.328,18.521,3.586,0.23,1.99,27.78,5.38,50.4,107,0.57,12.888,110,35.317163039021914,25.128743579048752,
15:12:35.700,47.8,6.4,6.09,5.3014,6.69,6.19,83.4,86.5,95.3,69,14.1,15.5,2.3,21.8,349.4,53.6,12.888,1961,2,0.15,1.328,18.521,3.586,0.23,1.99,27.78,5.38,50.4,107,0.57,12.888,110,35.317163039021914,25.128743579048752,
15:12:35.753,47.8,6.4,6.09,5.3014,6.69,6.19,83.4,86.5,95.3,69,14.1,15.5,2.3,21.8,349.4,53.6,12.888,1961,2,0.15,1.328,18.521,3.586,0.23,1.99,27.78,5.38,50.4,107,0.57,12.888,110,35.317163039021914,25.128743579048752,
15:12:35.755,47.8,6.4,6.09,5.3014,6.69,6.19,83.5,86.5,95.3,69,14.1,15.5,2.4,21.8,349.4,53.6,12.888,1961,2,0.15,1.328,18.521,3.586,0.23,1.99,27.78,5.38,50.4,107,0.43,12.888,110,35.317163039021914,25.128743579048752,
15:12:35.811,47.8,6.5,6.095,5.3017,6.692,6.19,83.5,86.5,95.3,69,14.1,15.4,2.4,21.8,349.4,53.6,12.816,1961,2,0.152,1.33,18.523,3.588,0.23,1.99,27.78,5.38,50.2,107,0.43,12.816,110,35.317163039021914,25.128743579048752,
15:12:35.862,47.8,6.5,6.095,5.3017,6.692,6.19,83.5,86.5,95.3,69,14.1,15.4,2.4,21.8,349.4,53.6,12.816,1961,2,0.152,1.33,18.523,3.588,0.23,1.99,27.78,5.38,50.2,107,0.43,12.816,110,35.317163039021914,25.128743579048752,
15:12:35.930,47.8,6.5,6.095,5.3017,6.692,6.19,83.5,86.5,95.3,69,14.1,15.4,2.4,21.8,349.4,53.6,12.816,1961,2,0.152,1.33,18.523,3.588,0.23,1.99,27.78,5.38,50.2,107,0.43,12.816,110,35.317163039021914,25.128743579048752,
15:12:35.973,47.8,6.5,6.095,5.3017,6.692,6.19,83.5,86.6,95.3,69,14.1,15.4,2.4,21.8,349.4,53.6,12.816,1961,2,0.152,1.33,18.523,3.588,0.23,1.99,27.78,5.38,50.2,107,0.43,12.816,110,35.317163039021914,25.128743579048752,
15:12:36.052,47.8,6.5,6.095,5.3017,6.692,6.19,83.5,86.6,95.3,69,14.1,15.4,2.4,21.8,349.4,53.6,12.816,1961,2,0.152,1.33,18.523,3.588,0.23,1.99,27.78,5.38,50.2,107,0.43,12.816,110,35.317163039021914,25.128743579048752,
15:12:36.087,48,6.5,6.095,5.3017,6.692,6.19,83.5,86.6,95.3,69,14.1,15.4,2.4,21.8,349.4,53.6,12.816,1961,2,0.152,1.33,18.523,3.588,0.23,1.99,27.78,5.38,50.2,109,0.43,12.816,110,35.317163039021914,25.128743579048752,
15:12:36.119,48,6.5,6.095,5.3017,6.692,6.19,83.5,86.6,95.3,69,14.1,15.4,2.4,21.8,349.4,53.6,12.816,1961,2,0.152,1.33,18.523,3.588,0.23,1.99,27.78,5.38,50.2,109,0.43,12.816,110,35.31720133449443,25.12909397675516,
15:12:36.150,48,6.5,6.095,5.3017,6.692,6.19,83.5,86.6,95.3,69,14.1,15.4,2.4,21.8,349.4,53.6,12.816,1955,2,0.152,1.33,18.523,3.588,0.23,1.99,27.78,5.38,50.2,109,0.43,12.816,110,35.31720133449443,25.12909397675516,
15:12:36.196,48,6.5,6.095,5.3017,6.692,6.19,83.5,86.6,95.3,69,14.1,15.4,2.4,21.8,349.4,53.6,12.816,1955,2,0.152,1.33,18.523,3.588,0.23,1.99,27.78,5.38,50.2,109,0.43,12.816,110,35.31720133449443,25.12909397675516,
15:12:36.205,48,6.5,6.095,5.3017,6.692,6.19,83.6,86.6,95.3,69,14,15.4,2.4,21.8,349.4,53.6,12.816,1955,2,0.152,1.33,18.523,3.588,0.23,1.99,27.78,5.38,50.2,109,0.29,12.816,110,35.31720133449443,25.12909397675516,
15:12:36.263,48,6.5,6.1,5.3021,6.694,6.19,83.6,86.6,95.3,69,14,15.4,2.4,21.8,349.4,53.6,12.816,1955,2,0.154,1.332,18.525,3.59,0.23,2,27.79,5.39,50.2,109,0.29,12.816,110,35.31720133449443,25.12909397675516,
15:12:36.305,48,6.5,6.1,5.3021,6.694,6.19,83.6,86.6,95.3,69,14,15.4,2.4,21.8,349.4,53.6,12.816,1955,2,0.154,1.332,18.525,3.59,0.23,2,27.79,5.39,50.2,109,0.29,12.816,110,35.31720133449443,25.12909397675516,
15:12:36.383,48,6.5,6.1,5.3021,6.694,6.19,83.6,86.6,95.3,69,14,15.4,2.4,21.8,349.4,53.6,12.816,1955,2,0.154,1.332,18.525,3.59,0.23,2,27.79,5.39,50.2,109,0.29,12.816,110,35.31720133449443,25.12909397675516,
15:12:36.416,48,6.5,6.1,5.3021,6.694,6.19,83.6,86.7,95.3,69,14,15.4,2.4,21.8,349.4,53.6,12.816,1955,2,0.154,1.332,18.525,3.59,0.23,2,27.79,5.39,50.2,109,0.29,12.816,110,35.31720133449443,25.12909397675516,
15:12:36.503,48,6.5,6.1,5.3021,6.694,6.19,83.6,86.7,95.3,69,14,15.4,2.4,21.8,349.4,53.6,12.816,1955,2,0.154,1.332,18.525,3.59,0.23,2,27.79,5.39,50.2,109,0.29,12.816,110,35.31720133449443,25.12909397675516,
15:12:36.527,48,6.5,6.1,5.3021,6.694,6.19,83.6,86.7,95.3,69,14,15.4,2.4,21.8,349.4,53.6,12.816,1955,2,0.154,1.332,18.525,3.59,0.23,2,27.79,5.39,50.2,109,0.29,12.816,110,35.31720133449443,25.12909397675516,
15:12:36.592,48,6.5,6.1,5.3021,6.694,6.19,83.6,86.7,95.3,69,14,15.4,2.4,21.8,349.4,53.6,12.816,1965,2,0.154,1.332,18.525,3.59,0.23,2,27.79,5.39,50.2,109,0.29,12.816,110,35.31720133449443,25.12909397675516,
15:12:36.638,48,6.5,6.1,5.3021,6.694,6.19,83.6,86.7,95.3,69,14,15.4,2.4,21.8,349.4,53.6,12.816,1965,2,0.154,1.332,18.525,3.59,0.23,2,27.79,5.39,50.2,109,0.29,12.816,110,35.31720133449443,25.12909397675516,
15:12:36.655,48,6.5,6.1,5.3021,6.694,6.19,83.7,86.7,95.3,69,13.9,15.4,2.4,21.8,349.4,53.6,12.816,1965,2,0.154,1.332,18.525,3.59,0.23,2,27.79,5.39,50.2,109,0.3,12.816,111,35.31720133449443,25.12909397675516,
15:12:36.714,48,6.5,6.102,5.3023,6.695,6.19,83.7,86.7,95.3,69,13.9,11.1,2.4,21.8,349.4,53.6,9.216000000000001,1965,2,0.156,1.333,18.526,3.592,0.23,2,27.79,5.39,36.1,109,0.3,9.216000000000001,111,35.31720133449443,25.12909397675516,
15:12:36.750,48,6.5,6.102,5.3023,6.695,6.19,83.7,86.7,95.3,69,13.9,11.1,2.4,21.8,349.4,53.6,9.216000000000001,1965,2,0.156,1.333,18.526,3.592,0.23,2,27.79,5.39,36.1,109,0.3,9.216000000000001,111,35.31720133449443,25.12909397675516,
15:12:36.837,48,6.5,6.102,5.3023,6.695,6.19,83.7,86.7,95.3,69,13.9,11.1,2.4,21.8,349.4,53.6,9.216000000000001,1965,2,0.156,1.333,18.526,3.592,0.23,2,27.79,5.39,36.1,109,0.3,9.216000000000001,111,35.31720133449443,25.12909397675516,
15:12:36.860,48,6.5,6.102,5.3023,6.695,6.19,83.7,86.7,95.3,69,13.9,11.1,2.4,21.8,349.4,53.6,9.216000000000001,1965,2,0.156,1.333,18.526,3.592,0.23,2,27.79,5.39,36.1,109,0.3,9.216000000000001,111,35.31720133449443,25.12909397675516,
15:12:36.955,48,6.5,6.102,5.3023,6.695,6.19,83.7,86.7,95.3,69,13.9,11.1,2.4,21.8,349.4,53.6,9.216000000000001,1965,2,0.156,1.333,18.526,3.592,0.23,2,27.79,5.39,36.1,109,0.3,9.216000000000001,111,35.31720133449443,25.12909397675516,
15:12:36.974,48,6.5,6.102,5.3023,6.695,6.19,83.7,86.8,95.3,69,13.9,11.1,2.4,21.8,349.4,53.6,9.216000000000001,1965,2,0.156,1.333,18.526,3.592,0.23,2,27.79,5.39,36.1,109,0.3,9.216000000000001,111,35.31720133449443,25.12909397675516,
15:12:37.041,48,6.5,6.102,5.3023,6.695,6.19,83.7,86.8,95.3,69,13.9,11.1,2.4,21.8,349.4,53.6,9.216000000000001,1971,2,0.156,1.333,18.526,3.592,0.23,2,27.79,5.39,36.1,109,0.3,9.216000000000001,111,35.31720133449443,25.12909397675516,
15:12:37.083,49.1,6.5,6.102,5.3023,6.695,6.19,83.7,86.8,95.3,69,13.9,11.1,2.4,21.8,349.4,53.6,9.216000000000001,1971,2,0.156,1.333,18.526,3.592,0.23,2,27.79,5.39,36.1,110,0.3,9.216000000000001,111,35.31720133449443,25.12909397675516,
15:12:37.106,49.1,6.5,6.102,5.3023,6.695,6.19,83.8,86.8,95.3,69,10,11.1,2.4,21.9,349.4,53.7,9.216000000000001,1971,2,0.156,1.333,18.526,3.592,0.23,2,27.79,5.39,36.1,110,0.15,9.216000000000001,111,35.31720133449443,25.12909397675516,
15:12:37.113,49.1,6.5,6.102,5.3023,6.695,6.19,83.8,86.8,95.3,69,10,11.1,2.4,21.9,349.4,53.7,9.216000000000001,1971,2,0.156,1.333,18.526,3.592,0.23,2,27.79,5.39,36.1,110,0.15,9.216000000000001,111,35.31722877482222,25.129429635631617,
15:12:37.163,49.1,6.5,6.105,5.3025,6.696,6.19,83.8,86.8,95.3,69,10,11.1,2.4,21.9,349.4,53.7,9.216000000000001,1971,2,0.157,1.335,18.528,3.593,0.24,2,27.79,5.39,36.1,110,0.15,9.216000000000001,111,35.31722877482222,25.129429635631617,
15:12:37.191,49.1,6.5,6.105,5.3025,6.696,6.19,83.8,86.8,95.3,69,10,11.1,2.4,21.9,349.4,53.7,9.216000000000001,1971,2,0.157,1.335,18.528,3.593,0.24,2,27.79,5.39,36.1,110,0.15,9.216000000000001,111,35.31722877482222,25.129429635631617,
15:12:37.281,49.1,6.5,6.105,5.3025,6.696,6.19,83.8,86.8,95.3,69,10,11.1,2.4,21.9,349.4,53.7,9.216000000000001,1971,2,0.157,1.335,18.528,3.593,0.24,2,27.79,5.39,36.1,110,0.15,9.216000000000001,111,35.31722877482222,25.129429635631617,
15:12:37.303,49.1,6.5,6.105,5.3025,6.696,6.19,83.8,86.8,95.3,69,10,11.1,2.4,21.9,349.4,53.7,9.216000000000001,1971,2,0.157,1.335,18.528,3.593,0.24,2,27.79,5.39,36.1,110,0.15,9.216000000000001,111,35.31722877482222,25.129429635631617,
15:12:37.401,49.1,6.5,6.105,5.3025,6.696,6.19,83.8,86.8,95.3,69,10,11.1,2.4,21.9,349.4,53.7,9.216000000000001,1971,2,0.157,1.335,18.528,3.593,0.24,2,27.79,5.39,36.1,110,0.15,9.216000000000001,111,35.31722877482222,25.129429635631617,
15:12:37.414,49.1,6.5,6.105,5.3025,6.696,6.19,83.8,86.9,95.3,69,10,11.1,2.4,21.9,349.4,53.7,9.216000000000001,1971,2,0.157,1.335,18.528,3.593,0.24,2,27.79,5.39,36.1,110,0.15,9.216000000000001,111,35.31722877482222,25.129429635631617,
15:12:37.500,49.1,6.5,6.105,5.3025,6.696,6.19,83.8,86.9,95.3,69,10,11.1,2.4,21.9,349.4,53.7,9.216000000000001,1966,2,0.157,1.335,18.528,3.593,0.24,2,27.79,5.39,36.1,110,0.15,9.216000000000001,111,35.31722877482222,25.129429635631617,
15:12:37.524,49.1,6.5,6.105,5.3025,6.696,6.19,83.8,86.9,95.3,69,10,11.1,2.4,21.9,349.4,53.7,9.216000000000001,1966,2,0.157,1.335,18.528,3.593,0.24,2,27.79,5.39,36.1,110,0.15,9.216000000000001,111,35.31722877482222,25.129429635631617,
15:12:37.554,49.1,6.5,6.105,5.3025,6.696,6.19,84,86.9,95.3,69,10,11.1,2.4,21.9,349.4,53.7,9.216000000000001,1966,2,0.157,1.335,18.528,3.593,0.24,2,27.79,5.39,36.1,110,0.15,9.216000000000001,111,35.31722877482222,25.129429635631617,
15:12:37.611,49.1,6.6,6.107,5.3026,6.697,6.19,84,86.9,95.3,69,10,11.3,2.4,21.9,349.4,53.7,9.432,1966,2,0.158,1.336,18.529,3.594,0.24,2,27.79,5.39,36.9,110,0.15,9.432,111,35.31722877482222,25.129429635631617,
15:12:37.634,49.1,6.6,6.107,5.3026,6.697,6.19,84,86.9,95.3,69,10,11.3,2.4,21.9,349.4,53.7,9.432,1966,2,0.158,1.336,18.529,3.594,0.24,2,27.79,5.39,36.9,110,0.15,9.432,111,35.31722877482222,25.129429635631617,
15:12:37.735,49.1,6.6,6.107,5.3026,6.697,6.19,84,86.9,95.3,69,10,11.3,2.4,21.9,349.4,53.7,9.432,1966,2,0.158,1.336,18.529,3.594,0.24,2,27.79,5.39,36.9,110,0.15,9.432,111,35.31722877482222,25.129429635631617,
15:12:37.744,49.1,6.6,6.107,5.3026,6.697,6.19,84,86.9,95.3,69,10,11.3,2.4,21.9,349.4,53.7,9.432,1966,2,0.158,1.336,18.529,3.594,0.24,2,27.79,5.39,36.9,110,0.15,9.432,111,35.31722877482222,25.129429635631617,
15:12:37.855,49.1,6.6,6.107,5.3026,6.697,6.19,84,87,95.3,69,10,11.3,2.4,21.9,349.4,53.7,9.432,1966,2,0.158,1.336,18.529,3.594,0.24,2,27.79,5.39,36.9,110,0.15,9.432,111,35.31722877482222,25.129429635631617,
15:12:37.858,49.1,6.6,6.107,5.3026,6.697,6.19,84,87,95.3,68,10,11.3,2.4,21.9,349.4,53.7,9.432,1966,2,0.158,1.336,18.529,3.594,0.24,2,27.79,5.39,36.9,110,0.15,9.432,111,35.31722877482222,25.129429635631617,
15:12:37.944,49.1,6.6,6.107,5.3026,6.697,6.19,84,87,95.3,68,10,11.3,2.4,21.9,349.4,53.7,9.432,1948,1.9,0.158,1.336,18.529,3.594,0.24,2,27.79,5.39,36.9,110,0.15,9.432,111,35.31722877482222,25.129429635631617,
15:12:37.966,49.1,6.6,6.107,5.3026,6.697,6.19,84,87,95.3,68,10,11.3,2.4,21.9,349.4,53.7,9.432,1948,1.9,0.158,1.336,18.529,3.594,0.24,2,27.79,5.39,36.9,110,0.15,9.432,111,35.31722877482222,25.129429635631617,
15:12:37.998,49.1,6.6,6.107,5.3026,6.697,6.19,84.1,87,95.3,68,10.3,11.3,2.4,21.9,349.4,53.7,9.432,1948,1.9,0.158,1.336,18.529,3.594,0.24,2,27.79,5.39,36.9,110,0,9.432,110,35.31722877482222,25.129429635631617,
15:12:38.066,49.1,6.6,6.11,5.3029,6.698,6.2,84.1,87,95.3,68,10.3,11.3,2.4,21.9,349.4,53.7,9.432,1948,1.9,0.16,1.337,18.53,3.596,0.24,2.01,27.8,5.39,36.9,110,0,9.432,110,35.31722877482222,25.129429635631617,
15:12:38.074,50.6,6.6,6.11,5.3029,6.698,6.2,84.1,87,95.3,68,10.3,11.3,2.4,21.9,349.4,53.7,9.432,1948,1.9,0.16,1.337,18.53,3.596,0.24,2.01,27.8,5.39,36.9,110,0,9.432,110,35.31722877482222,25.129429635631617,
15:12:38.100,50.6,6.6,6.11,5.3029,6.698,6.2,84.1,87,95.3,68,10.3,11.3,2.4,21.9,349.4,53.7,9.432,1948,1.9,0.16,1.337,18.53,3.596,0.24,2.01,27.8,5.39,36.9,110,0,9.432,110,35.31726530409934,25.12976104322171,
15:12:38.179,50.6,6.6,6.11,5.3029,6.698,6.2,84.1,87,95.3,68,10.3,11.3,2.4,21.9,349.4,53.7,9.432,1948,1.9,0.16,1.337,18.53,3.596,0.24,2.01,27.8,5.39,36.9,110,0,9.432,110,35.31726530409934,25.12976104322171,
15:12:38.183,31.9,6.6,6.11,5.3029,6.698,6.2,84.1,87,95.3,68,10.3,11.3,2.4,21.9,349.4,53.7,9.432,1948,1.9,0.16,1.337,18.53,3.596,0.24,2.01,27.8,5.39,36.9,110,0,9.432,110,35.31726530409934,25.12976104322171,
15:12:38.207,31.9,6.6,6.11,5.3029,6.698,6.2,84.1,87,95.3,68,10.3,11.3,2.4,21.9,349.4,53.7,9.432,1948,1.9,0.16,1.337,18.53,3.596,0.24,2.01,27.8,5.39,36.9,110,0,9.432,110,35.31724971545916,25.129763181141076,
15:12:38.293,31.9,6.6,6.11,5.3029,6.698,6.2,84.1,87,95.3,68,10.3,11.3,2.4,21.9,349.4,53.7,9.432,1948,1.9,0.16,1.337,18.53,3.596,0.24,2.01,27.8,5.39,36.9,110,0,9.432,110,35.31724971545916,25.129763181141076,
15:12:38.305,31.9,6.6,6.11,5.3029,6.698,6.2,84.1,87,95.3,2,10.3,11.3,2.4,21.9,349.4,53.7,9.432,1948,1.9,0.16,1.337,18.53,3.596,0.24,2.01,27.8,5.39,36.9,110,0,9.432,110,35.31724971545916,25.129763181141076,
15:12:38.395,31.9,6.6,6.11,5.3029,6.698,6.2,84.1,87,95.3,2,10.3,11.3,2.4,21.9,349.4,53.7,9.432,1947,1.9,0.16,1.337,18.53,3.596,0.24,2.01,27.8,5.39,36.9,110,0,9.432,110,35.31724971545916,25.129763181141076,
15:12:38.402,31.9,6.6,6.11,5.3029,6.698,6.2,84.1,87.1,95.3,2,10.3,11.3,2.4,21.9,349.4,53.7,9.432,1947,1.9,0.16,1.337,18.53,3.596,0.24,2.01,27.8,5.39,36.9,110,0,9.432,110,35.31724971545916,25.129763181141076,
15:12:38.453,31.9,6.6,6.11,5.3029,6.698,6.2,84.2,87.1,95.3,2,10.4,11.3,2.4,21.9,349.5,53.7,9.432,1947,1.9,0.16,1.337,18.53,3.596,0.24,2.01,27.8,5.39,36.9,110,-0.31,9.432,109,35.31724971545916,25.129763181141076,
15:12:38.511,31.9,6.6,6.11,5.3029,6.698,6.2,84.2,87.1,95.3,2,10.4,11.3,2.4,21.9,349.5,53.7,9.432,1947,1.9,0.16,1.337,18.53,3.596,0.24,2.01,27.8,5.39,36.9,110,-0.31,9.432,109,35.31724971545916,25.129763181141076,
15:12:38.521,31.9,6.6,6.113,5.3031,6.699,6.2,84.2,87.1,95.3,2,10.4,11.3,2.4,21.9,349.5,53.7,9.432,1947,1.9,0.161,1.339,18.532,3.597,0.24,2.01,27.8,5.4,36.9,110,-0.31,9.432,109,35.31724971545916,25.129763181141076,
15:12:38.620,31.9,6.6,6.113,5.3031,6.699,6.2,84.2,87.1,95.3,2,10.4,11.3,2.4,21.9,349.5,53.7,9.432,1947,1.9,0.161,1.339,18.532,3.597,0.24,2.01,27.8,5.4,36.9,110,-0.31,9.432,109,35.31724971545916,25.129763181141076,
